year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,7,8,2137,1920,137,2329,2123,126,EV,4434,N15985,EWR,CLT,73,529,19,20,2013-07-08T23:00:00Z
2013,7,5,1827,1815,12,2141,2132,9,DL,17,N190DN,JFK,LAX,317,2475,18,15,2013-07-05T22:00:00Z
2013,9,27,1910,1845,25,2040,2030,10,9E,3320,N928XJ,JFK,BUF,50,301,18,45,2013-09-27T22:00:00Z
2013,2,26,1012,1020,-8,1327,1330,-3,AA,731,N3AWAA,LGA,DFW,214,1389,10,20,2013-02-26T15:00:00Z
2013,5,14,656,655,1,812,820,-8,WN,404,N242WN,LGA,MKE,114,738,6,55,2013-05-14T10:00:00Z
2013,4,21,701,705,-4,1028,1030,-2,DL,763,N703TW,JFK,LAX,341,2475,7,5,2013-04-21T11:00:00Z
2013,6,21,654,700,-6,812,833,-21,UA,331,N419UA,LGA,ORD,105,733,7,0,2013-06-21T11:00:00Z
2013,8,6,1753,1731,22,1913,1849,24,B6,2580,N304JB,EWR,BOS,38,200,17,31,2013-08-06T21:00:00Z
2013,8,8,1724,1710,14,2221,2035,106,UA,817,N554UA,JFK,SFO,421,2586,17,10,2013-08-08T21:00:00Z
2013,3,24,1809,1725,44,2104,2040,24,AA,145,N5DDAA,JFK,SAN,331,2446,17,25,2013-03-24T21:00:00Z
2013,6,1,1727,1730,-3,2035,2039,-4,B6,83,N588JB,JFK,SEA,326,2422,17,30,2013-06-01T21:00:00Z
2013,7,29,1146,1028,78,1452,1339,73,UA,1677,N36476,EWR,SFO,336,2565,10,28,2013-07-29T14:00:00Z
2013,9,14,724,728,-4,1033,1050,-17,UA,1296,N26226,EWR,SFO,338,2565,7,28,2013-09-14T11:00:00Z
2013,9,4,746,750,-4,1017,1040,-23,MQ,3052,N503MQ,JFK,TPA,132,1005,7,50,2013-09-04T11:00:00Z
2013,10,6,2049,2054,-5,2341,2358,-17,B6,1295,N595JB,JFK,AUS,211,1521,20,54,2013-10-07T00:00:00Z
2013,5,9,901,909,-8,1214,1218,-4,UA,1572,N76288,EWR,SAN,327,2425,9,9,2013-05-09T13:00:00Z
2013,7,5,1108,1114,-6,1339,1349,-10,B6,127,N663JB,EWR,MCO,128,937,11,14,2013-07-05T15:00:00Z
2013,9,23,1251,1256,-5,1401,1420,-19,EV,4104,N16911,EWR,BNA,109,748,12,56,2013-09-23T16:00:00Z
2013,2,8,1245,1245,0,1703,1600,63,AA,2253,N3HVAA,LGA,MIA,172,1096,12,45,2013-02-08T17:00:00Z
2013,6,23,1817,1815,2,2043,2105,-22,UA,1218,N27239,EWR,DFW,178,1372,18,15,2013-06-23T22:00:00Z
2013,9,2,817,820,-3,1201,1230,-29,AA,1357,N5ETAA,JFK,SJU,203,1598,8,20,2013-09-02T12:00:00Z
2013,12,20,553,600,-7,655,723,-28,EV,5747,N820AS,LGA,IAD,46,229,6,0,2013-12-20T11:00:00Z
2013,8,22,1712,1625,47,1900,1839,21,9E,3372,N933XJ,JFK,RDU,64,427,16,25,2013-08-22T20:00:00Z
2013,3,25,635,620,15,1006,1002,4,B6,709,N589JB,JFK,SJU,190,1598,6,20,2013-03-25T10:00:00Z
2013,7,14,1336,1340,-4,1431,1510,-39,WN,427,N942WN,LGA,MDW,98,725,13,40,2013-07-14T17:00:00Z
2013,3,17,811,815,-4,1014,1008,6,9E,3521,N933XJ,JFK,ORD,147,740,8,15,2013-03-17T12:00:00Z
2013,9,3,700,700,0,1014,934,40,DL,1547,N910DE,LGA,ATL,122,762,7,0,2013-09-03T11:00:00Z
2013,12,10,1625,1438,107,2014,1744,150,B6,581,N178JB,JFK,HOU,249,1428,14,38,2013-12-10T19:00:00Z
2013,10,6,2009,2014,-5,2150,2209,-19,EV,4543,N11119,EWR,DSM,140,1017,20,14,2013-10-07T00:00:00Z
2013,7,7,24,2040,224,158,2235,203,MQ,3603,N721MQ,LGA,DTW,74,502,20,40,2013-07-08T00:00:00Z
2013,3,13,1317,1249,28,1620,1539,41,B6,991,N608JB,JFK,PBI,161,1028,12,49,2013-03-13T16:00:00Z
2013,3,9,811,812,-1,913,925,-12,B6,1172,N507JB,EWR,BOS,40,200,8,12,2013-03-09T13:00:00Z
2013,2,28,555,600,-5,829,906,-37,UA,1217,N21723,EWR,DFW,200,1372,6,0,2013-02-28T11:00:00Z
2013,4,29,1253,1300,-7,1456,1505,-9,9E,3867,N8492C,EWR,CVG,93,569,13,0,2013-04-29T17:00:00Z
2013,10,2,1300,1304,-4,1537,1554,-17,UA,1641,N12114,EWR,MCO,134,937,13,4,2013-10-02T17:00:00Z
2013,3,17,1820,1759,21,2120,2054,26,B6,391,N607JB,LGA,MCO,145,950,17,59,2013-03-17T21:00:00Z
2013,12,28,1851,1825,26,2131,2108,23,DL,406,N3760C,JFK,ATL,127,760,18,25,2013-12-28T23:00:00Z
2013,8,16,756,800,-4,1009,1019,-10,9E,3507,N932XJ,JFK,MSY,169,1182,8,0,2013-08-16T12:00:00Z
2013,11,5,1456,1450,6,1729,1712,17,9E,2903,N917XJ,JFK,CLT,92,541,14,50,2013-11-05T19:00:00Z
2013,4,11,702,659,3,945,1000,-15,UA,446,N414UA,EWR,PBI,138,1023,6,59,2013-04-11T10:00:00Z
2013,9,22,2137,2105,32,35,17,18,DL,1643,N713TW,JFK,SEA,314,2422,21,5,2013-09-23T01:00:00Z
2013,6,22,1154,1125,29,1259,1243,16,EV,5268,N612QX,LGA,MHT,34,195,11,25,2013-06-22T15:00:00Z
2013,12,21,1342,1345,-3,1538,1553,-15,US,583,N824AW,JFK,CLT,96,541,13,45,2013-12-21T18:00:00Z
2013,11,17,2229,1945,164,2345,2101,164,9E,2951,N8783E,JFK,PHL,33,94,19,45,2013-11-18T00:00:00Z
2013,8,11,1728,1734,-6,2017,2000,17,FL,623,N933AT,LGA,ATL,111,762,17,34,2013-08-11T21:00:00Z
2013,4,13,1150,1154,-4,1427,1420,7,FL,347,N947AT,LGA,ATL,119,762,11,54,2013-04-13T15:00:00Z
2013,2,10,1818,1820,-2,2055,2114,-19,B6,711,N793JB,JFK,LAS,308,2248,18,20,2013-02-10T23:00:00Z
2013,3,18,857,900,-3,1023,1022,1,US,2167,N754UW,LGA,DCA,47,214,9,0,2013-03-18T13:00:00Z
2013,8,23,2049,2059,-10,2236,2307,-31,EV,5254,N612QX,LGA,DSM,135,1031,20,59,2013-08-24T00:00:00Z
2013,4,25,608,610,-2,741,745,-4,AA,301,N467AA,LGA,ORD,130,733,6,10,2013-04-25T10:00:00Z
2013,4,3,1816,1750,26,2132,2105,27,UA,1127,N57857,EWR,SFO,335,2565,17,50,2013-04-03T21:00:00Z
2013,2,27,1133,1140,-7,1452,1445,7,AA,1623,N3DHAA,EWR,MIA,166,1085,11,40,2013-02-27T16:00:00Z
2013,1,10,1008,1015,-7,1321,1340,-19,US,75,N663AW,EWR,PHX,291,2133,10,15,2013-01-10T15:00:00Z
2013,2,3,855,900,-5,1208,1227,-19,DL,120,N710TW,JFK,LAX,329,2475,9,0,2013-02-03T14:00:00Z
2013,12,11,1430,1438,-8,1524,1541,-17,EV,4133,N14105,EWR,PVD,32,160,14,38,2013-12-11T19:00:00Z
2013,1,21,1802,1810,-8,1956,1945,11,MQ,4484,N722MQ,LGA,BNA,149,764,18,10,2013-01-21T23:00:00Z
2013,9,7,1839,1850,-11,2059,2200,-61,AA,119,N3BLAA,EWR,LAX,304,2454,18,50,2013-09-07T22:00:00Z
2013,3,17,1903,1900,3,2006,2028,-22,9E,4091,N8560F,JFK,BWI,39,184,19,0,2013-03-17T23:00:00Z
2013,11,3,1846,1900,-14,2019,2040,-21,MQ,3591,N832MQ,LGA,RDU,72,431,19,0,2013-11-04T00:00:00Z
2013,11,28,1024,1030,-6,1316,1340,-24,AA,19,N335AA,JFK,LAX,328,2475,10,30,2013-11-28T15:00:00Z
2013,3,28,1836,1833,3,2100,2124,-24,B6,711,N789JB,JFK,LAS,306,2248,18,33,2013-03-28T22:00:00Z
2013,3,25,NA,2030,NA,NA,2251,NA,EV,5157,N730EV,LGA,CVG,NA,585,20,30,2013-03-26T00:00:00Z
2013,9,16,1632,1635,-3,1754,1800,-6,WN,4209,N282WN,LGA,MDW,105,725,16,35,2013-09-16T20:00:00Z
2013,1,31,1829,1835,-6,2034,1950,44,MQ,3944,N906MQ,JFK,BWI,52,184,18,35,2013-01-31T23:00:00Z
2013,7,15,801,805,-4,1044,1055,-11,DL,1109,N353NW,LGA,TPA,131,1010,8,5,2013-07-15T12:00:00Z
2013,9,9,1153,1200,-7,1415,1455,-40,AA,3,N324AA,JFK,LAX,307,2475,12,0,2013-09-09T16:00:00Z
2013,10,8,649,700,-11,1007,1001,6,DL,1879,N315NB,LGA,FLL,168,1076,7,0,2013-10-08T11:00:00Z
2013,3,28,1333,1252,41,1444,1420,24,EV,4106,N17984,EWR,BNA,110,748,12,52,2013-03-28T16:00:00Z
2013,7,7,1105,1115,-10,1242,1305,-23,MQ,3281,N735MQ,LGA,CMH,71,479,11,15,2013-07-07T15:00:00Z
2013,5,11,2006,1910,56,2335,2231,64,DL,83,N3769L,JFK,FLL,162,1069,19,10,2013-05-11T23:00:00Z
2013,5,31,828,834,-6,1004,1018,-14,EV,4344,N14991,EWR,MEM,133,946,8,34,2013-05-31T12:00:00Z
2013,9,16,951,955,-4,1318,1310,8,UA,642,N596UA,JFK,SFO,344,2586,9,55,2013-09-16T13:00:00Z
2013,10,17,2059,2100,-1,2248,2235,13,MQ,3317,N8EGMQ,LGA,RDU,77,431,21,0,2013-10-18T01:00:00Z
2013,12,15,2325,2229,56,45,2343,62,B6,234,N228JB,JFK,BTV,47,266,22,29,2013-12-16T03:00:00Z
2013,11,10,2059,2100,-1,2217,2209,8,UA,1482,N68453,EWR,BOS,48,200,21,0,2013-11-11T02:00:00Z
2013,1,2,536,529,7,840,828,12,UA,407,N493UA,LGA,IAH,231,1416,5,29,2013-01-02T10:00:00Z
2013,9,23,741,750,-9,1034,1044,-10,UA,297,N535UA,EWR,LAX,314,2454,7,50,2013-09-23T11:00:00Z
2013,9,23,910,915,-5,1149,1230,-41,AA,1499,N5FRAA,JFK,MIA,138,1089,9,15,2013-09-23T13:00:00Z
2013,2,10,1935,1940,-5,2042,2100,-18,EV,4108,N14952,EWR,IAD,43,212,19,40,2013-02-11T00:00:00Z
2013,5,29,905,909,-4,1215,1218,-3,UA,1626,N27205,EWR,SAN,307,2425,9,9,2013-05-29T13:00:00Z
2013,5,24,1030,1030,0,1320,1400,-40,VX,187,N527VA,EWR,SFO,335,2565,10,30,2013-05-24T14:00:00Z
2013,1,12,636,630,6,808,810,-2,AA,303,N3DBAA,LGA,ORD,120,733,6,30,2013-01-12T11:00:00Z
2013,5,24,2038,2040,-2,43,38,5,UA,1071,N37287,EWR,BQN,217,1585,20,40,2013-05-25T00:00:00Z
2013,3,22,1045,1041,4,1203,1205,-2,EV,4322,N14171,EWR,MKE,118,725,10,41,2013-03-22T14:00:00Z
2013,8,10,1506,1505,1,1708,1715,-7,MQ,3402,N735MQ,LGA,TVC,107,655,15,5,2013-08-10T19:00:00Z
2013,1,22,1826,1815,11,1936,1939,-3,UA,1703,N18223,EWR,BOS,41,200,18,15,2013-01-22T23:00:00Z
2013,12,3,954,959,-5,1136,1124,12,EV,4510,N16918,EWR,MKE,131,725,9,59,2013-12-03T14:00:00Z
2013,9,17,627,630,-3,740,753,-13,B6,905,N598JB,JFK,ORD,108,740,6,30,2013-09-17T10:00:00Z
2013,7,14,1837,1838,-1,1946,2017,-31,B6,1202,N206JB,JFK,BUF,51,301,18,38,2013-07-14T22:00:00Z
2013,1,4,1249,1235,14,1434,1415,19,MQ,4404,N713MQ,JFK,RDU,80,427,12,35,2013-01-04T17:00:00Z
2013,12,22,1230,1135,55,1413,1330,43,MQ,3281,N531MQ,LGA,CMH,84,479,11,35,2013-12-22T16:00:00Z
2013,2,19,1545,1520,25,1701,1654,7,9E,4105,N8924B,JFK,IAD,48,228,15,20,2013-02-19T20:00:00Z
2013,4,8,1116,1115,1,1343,1341,2,UA,1124,N35271,LGA,DEN,239,1620,11,15,2013-04-08T15:00:00Z
2013,8,7,2136,2130,6,28,2359,29,B6,1677,N216JB,JFK,JAX,113,828,21,30,2013-08-08T01:00:00Z
2013,12,13,1553,1528,25,1855,1831,24,UA,1695,N73259,EWR,IAH,219,1400,15,28,2013-12-13T20:00:00Z
2013,7,22,1534,1535,-1,1908,1850,18,B6,1729,N624JB,JFK,RSW,144,1074,15,35,2013-07-22T19:00:00Z
2013,7,21,1558,1600,-2,1832,1721,71,US,2181,N954UW,LGA,DCA,42,214,16,0,2013-07-21T20:00:00Z
2013,9,14,1257,1305,-8,1447,1515,-28,9E,3299,N918XJ,LGA,CVG,85,585,13,5,2013-09-14T17:00:00Z
2013,6,30,1507,1447,20,1617,1558,19,EV,4434,N16918,EWR,MHT,39,209,14,47,2013-06-30T18:00:00Z
2013,1,26,919,920,-1,1414,1448,-34,DL,675,N705TW,JFK,STT,197,1623,9,20,2013-01-26T14:00:00Z
2013,3,17,834,839,-5,1037,1045,-8,EV,4297,N17185,EWR,DTW,99,488,8,39,2013-03-17T12:00:00Z
2013,4,24,1056,1105,-9,1339,1419,-40,DL,930,N963DL,LGA,FLL,144,1076,11,5,2013-04-24T15:00:00Z
2013,3,28,1351,1250,61,1459,1411,48,B6,66,N192JB,JFK,BUF,54,301,12,50,2013-03-28T16:00:00Z
2013,12,18,1603,1555,8,1758,1750,8,9E,2927,N918XJ,JFK,ORD,134,740,15,55,2013-12-18T20:00:00Z
2013,4,17,719,725,-6,959,1017,-18,UA,426,N463UA,EWR,MCO,133,937,7,25,2013-04-17T11:00:00Z
2013,12,9,2152,2136,16,2318,2259,19,B6,702,N179JB,JFK,BUF,65,301,21,36,2013-12-10T02:00:00Z
2013,1,31,2029,1900,89,2151,2018,93,EV,5714,N827AS,JFK,IAD,50,228,19,0,2013-02-01T00:00:00Z
2013,12,2,604,611,-7,905,912,-7,B6,601,N659JB,JFK,FLL,152,1069,6,11,2013-12-02T11:00:00Z
2013,8,28,2004,1900,64,2131,2030,61,US,2193,N740UW,LGA,DCA,45,214,19,0,2013-08-28T23:00:00Z
2013,12,25,1010,1015,-5,1315,1342,-27,US,604,N662AW,EWR,PHX,292,2133,10,15,2013-12-25T15:00:00Z
2013,7,29,2051,2100,-9,2143,2210,-27,US,2144,N967UW,LGA,BOS,38,184,21,0,2013-07-30T01:00:00Z
2013,4,29,629,630,-1,803,811,-8,EV,4334,N15980,EWR,CMH,73,463,6,30,2013-04-29T10:00:00Z
2013,12,5,1716,1700,16,1854,1813,41,9E,2942,N8968E,JFK,PHL,37,94,17,0,2013-12-05T22:00:00Z
2013,8,6,1430,1435,-5,1534,1600,-26,9E,3969,N8847A,JFK,BWI,38,184,14,35,2013-08-06T18:00:00Z
2013,12,4,1407,1355,12,1504,1456,8,UA,256,N574UA,EWR,BOS,39,200,13,55,2013-12-04T18:00:00Z
2013,10,22,1651,1700,-9,1759,1817,-18,US,2189,N107US,LGA,DCA,44,214,17,0,2013-10-22T21:00:00Z
2013,6,23,722,725,-3,958,1010,-12,AA,1815,N3CSAA,JFK,MCO,126,944,7,25,2013-06-23T11:00:00Z
2013,8,2,1455,1429,26,1711,1659,12,MQ,3669,N528MQ,LGA,ATL,103,762,14,29,2013-08-02T18:00:00Z
2013,8,8,1011,1014,-3,1221,1227,-6,EV,5806,N13118,EWR,OMA,164,1134,10,14,2013-08-08T14:00:00Z
2013,2,28,2114,2115,-1,12,2358,14,B6,927,N638JB,EWR,MCO,147,937,21,15,2013-03-01T02:00:00Z
2013,4,19,1901,1800,61,NA,1915,NA,US,2185,N744P,LGA,DCA,NA,214,18,0,2013-04-19T22:00:00Z
2013,8,20,630,630,0,812,814,-2,EV,4334,N14562,EWR,CMH,72,463,6,30,2013-08-20T10:00:00Z
2013,12,23,758,756,2,1003,959,4,US,1733,N192UW,LGA,CLT,94,544,7,56,2013-12-23T12:00:00Z
2013,2,24,1652,1700,-8,1800,1817,-17,US,2183,N762US,LGA,DCA,44,214,17,0,2013-02-24T22:00:00Z
2013,12,10,1003,917,46,1404,1226,98,UA,1170,N35260,EWR,FLL,166,1065,9,17,2013-12-10T14:00:00Z
2013,5,12,1655,1700,-5,1827,1835,-8,MQ,4255,N681MQ,JFK,BNA,123,765,17,0,2013-05-12T21:00:00Z
2013,2,7,1449,1450,-1,1747,1755,-8,AA,1813,N5EXAA,JFK,MCO,140,944,14,50,2013-02-07T19:00:00Z
2013,5,28,1613,1557,16,1925,1914,11,DL,1043,N6707A,JFK,SEA,312,2422,15,57,2013-05-28T19:00:00Z
2013,8,9,1728,1708,20,2315,1925,NA,UA,509,N586UA,LGA,DEN,NA,1620,17,8,2013-08-09T21:00:00Z
2013,12,8,824,700,84,1006,850,76,AA,305,N4XGAA,LGA,ORD,143,733,7,0,2013-12-08T12:00:00Z
2013,4,11,1040,955,45,1205,1110,55,MQ,4670,N509MQ,LGA,BNA,118,764,9,55,2013-04-11T13:00:00Z
2013,10,8,1525,1530,-5,1749,1747,2,DL,1942,N326NB,EWR,ATL,108,746,15,30,2013-10-08T19:00:00Z
2013,4,2,704,705,-1,1002,1012,-10,DL,1879,N992DL,LGA,FLL,154,1076,7,5,2013-04-02T11:00:00Z
2013,10,13,1102,1110,-8,1404,1417,-13,DL,1875,N326NB,LGA,TPA,136,1010,11,10,2013-10-13T15:00:00Z
2013,7,30,1658,1705,-7,1835,1855,-20,AA,345,N4WKAA,LGA,ORD,114,733,17,5,2013-07-30T21:00:00Z
2013,3,15,1537,1530,7,1922,1922,0,DL,1322,N704X,JFK,SFO,376,2586,15,30,2013-03-15T19:00:00Z
2013,2,1,706,710,-4,1209,1203,6,B6,715,N508JB,JFK,SJU,204,1598,7,10,2013-02-01T12:00:00Z
2013,9,18,636,639,-3,837,852,-15,EV,4122,N16951,EWR,SDF,101,642,6,39,2013-09-18T10:00:00Z
2013,6,21,1104,1107,-3,1206,1208,-2,EV,4404,N13913,EWR,PVD,36,160,11,7,2013-06-21T15:00:00Z
2013,7,30,1645,1550,55,1839,1752,47,EV,4352,N13970,EWR,CVG,90,569,15,50,2013-07-30T19:00:00Z
2013,5,12,1700,1659,1,1943,1959,-16,AA,1905,N571AA,EWR,DFW,207,1372,16,59,2013-05-12T20:00:00Z
2013,10,11,836,845,-9,1036,958,38,9E,3841,N8745B,JFK,PHL,42,94,8,45,2013-10-11T12:00:00Z
2013,10,4,941,940,1,1107,1120,-13,AA,317,N4XEAA,LGA,ORD,111,733,9,40,2013-10-04T13:00:00Z
2013,7,11,NA,1530,NA,NA,1855,NA,AA,85,N349AA,JFK,SFO,NA,2586,15,30,2013-07-11T19:00:00Z
2013,11,21,1604,1605,-1,1823,1827,-4,EV,4538,N16951,EWR,SDF,109,642,16,5,2013-11-21T21:00:00Z
2013,7,1,1930,1606,204,2233,1909,204,B6,283,N652JB,JFK,MCO,139,944,16,6,2013-07-01T20:00:00Z
2013,9,17,1640,1655,-15,1824,1840,-16,MQ,3411,N857MQ,LGA,RDU,69,431,16,55,2013-09-17T20:00:00Z
2013,11,7,1959,1932,27,44,28,16,B6,803,N529JB,JFK,SJU,191,1598,19,32,2013-11-08T00:00:00Z
2013,6,28,1935,1735,120,2256,2108,108,DL,1543,N705TW,JFK,SEA,320,2422,17,35,2013-06-28T21:00:00Z
2013,6,27,NA,1721,NA,NA,1929,NA,EV,5678,N16571,EWR,CVG,NA,569,17,21,2013-06-27T21:00:00Z
2013,3,31,2011,2015,-4,2231,2239,-8,9E,4033,N601XJ,LGA,TYS,101,647,20,15,2013-04-01T00:00:00Z
2013,12,26,1703,1710,-7,2037,2047,-10,B6,415,N806JB,JFK,SFO,345,2586,17,10,2013-12-26T22:00:00Z
2013,1,6,1744,1724,20,2002,1953,9,UA,509,N537UA,LGA,DEN,224,1620,17,24,2013-01-06T22:00:00Z
2013,8,30,1705,1642,23,1843,1827,16,EV,4936,N738EV,LGA,RIC,55,292,16,42,2013-08-30T20:00:00Z
2013,3,27,604,610,-6,901,925,-24,UA,797,N554UA,JFK,LAX,338,2475,6,10,2013-03-27T10:00:00Z
2013,8,1,757,759,-2,1040,1035,5,UA,1218,N76514,EWR,DFW,184,1372,7,59,2013-08-01T11:00:00Z
2013,8,21,719,720,-1,832,845,-13,WN,1705,N944WN,EWR,BNA,111,748,7,20,2013-08-21T11:00:00Z
2013,9,6,1014,817,117,1200,1023,97,9E,3353,N913XJ,JFK,DTW,74,509,8,17,2013-09-06T12:00:00Z
2013,3,17,1734,1710,24,2048,2015,33,AA,695,N3BVAA,JFK,AUS,234,1521,17,10,2013-03-17T21:00:00Z
2013,1,9,604,601,3,926,918,8,UA,1030,N14120,JFK,LAX,354,2475,6,1,2013-01-09T11:00:00Z
2013,6,27,1311,1315,-4,1442,1505,-23,US,1895,N122US,EWR,CLT,74,529,13,15,2013-06-27T17:00:00Z
2013,2,2,1114,1100,14,1234,1215,19,MQ,3792,N0EGMQ,JFK,DCA,54,213,11,0,2013-02-02T16:00:00Z
2013,3,23,1514,1515,-1,1741,1750,-9,UA,1265,N39461,EWR,PHX,303,2133,15,15,2013-03-23T19:00:00Z
2013,9,30,1935,1930,5,2230,2233,-3,UA,1115,N38446,EWR,TPA,132,997,19,30,2013-09-30T23:00:00Z
2013,5,10,1021,1021,0,1309,1306,3,B6,57,N583JB,JFK,PBI,142,1028,10,21,2013-05-10T14:00:00Z
2013,9,28,1622,1625,-3,1830,1842,-12,EV,5601,N720EV,LGA,CLT,78,544,16,25,2013-09-28T20:00:00Z
2013,2,5,608,600,8,743,730,13,WN,3223,N8309C,LGA,MDW,115,725,6,0,2013-02-05T11:00:00Z
2013,6,26,642,643,-1,839,901,-22,UA,311,N491UA,EWR,DEN,210,1605,6,43,2013-06-26T10:00:00Z
2013,4,24,625,630,-5,832,832,0,US,1433,N177US,LGA,CLT,86,544,6,30,2013-04-24T10:00:00Z
2013,5,7,1603,1610,-7,1914,1911,3,B6,369,N653JB,LGA,PBI,146,1035,16,10,2013-05-07T20:00:00Z
2013,2,4,617,615,2,811,820,-9,US,1791,N724UW,JFK,CLT,87,541,6,15,2013-02-04T11:00:00Z
2013,5,11,1151,1200,-9,1348,1408,-20,EV,4567,N27200,EWR,MCI,161,1092,12,0,2013-05-11T16:00:00Z
2013,12,6,1919,1920,-1,2257,2248,9,UA,1078,N77296,EWR,SAT,248,1569,19,20,2013-12-07T00:00:00Z
2013,1,22,2107,2005,62,2229,2133,56,EV,4224,N14570,EWR,MKE,123,725,20,5,2013-01-23T01:00:00Z
2013,3,15,659,700,-1,932,958,-26,UA,1627,N27239,EWR,PBI,135,1023,7,0,2013-03-15T11:00:00Z
2013,10,16,1926,1930,-4,2048,2049,-1,EV,5769,N826AS,LGA,IAD,50,229,19,30,2013-10-16T23:00:00Z
2013,11,26,2035,2028,7,2202,2206,-4,UA,1464,N39416,EWR,CLE,64,404,20,28,2013-11-27T01:00:00Z
2013,3,5,2050,2100,-10,2156,2207,-11,US,2144,N955UW,LGA,BOS,36,184,21,0,2013-03-06T02:00:00Z
2013,3,8,1359,940,259,1515,1110,245,WN,376,N910WN,LGA,BNA,108,764,9,40,2013-03-08T14:00:00Z
2013,2,13,934,935,-1,1236,1230,6,B6,41,N556JB,JFK,MCO,152,944,9,35,2013-02-13T14:00:00Z
2013,6,26,NA,2105,NA,NA,2230,NA,MQ,3604,N518MQ,EWR,ORD,NA,719,21,5,2013-06-27T01:00:00Z
2013,11,27,1829,1700,89,2129,2007,82,UA,1714,N14237,LGA,IAH,196,1416,17,0,2013-11-27T22:00:00Z
2013,10,28,1509,1515,-6,1809,1810,-1,AA,320,N4YNAA,EWR,DFW,207,1372,15,15,2013-10-28T19:00:00Z
2013,11,5,929,930,-1,1223,1237,-14,B6,271,N706JB,LGA,FLL,141,1076,9,30,2013-11-05T14:00:00Z
2013,8,8,720,720,0,1007,1025,-18,AS,15,N402AS,EWR,SEA,323,2402,7,20,2013-08-08T11:00:00Z
2013,5,27,1748,1745,3,1953,1940,13,WN,2151,N930WN,EWR,STL,131,872,17,45,2013-05-27T21:00:00Z
2013,11,17,1847,1805,42,2101,1930,91,WN,1221,N433LV,EWR,MDW,142,711,18,5,2013-11-17T23:00:00Z
2013,4,28,556,600,-4,740,800,-20,DL,731,N321NB,LGA,DTW,79,502,6,0,2013-04-28T10:00:00Z
2013,1,4,1540,1545,-5,1850,1850,0,DL,2377,N331NW,LGA,MCO,145,950,15,45,2013-01-04T20:00:00Z
2013,4,4,1754,1800,-6,1900,1919,-19,US,2138,N947UW,LGA,BOS,39,184,18,0,2013-04-04T22:00:00Z
2013,12,15,1508,1454,14,1833,1758,35,UA,340,N569UA,EWR,MIA,176,1085,14,54,2013-12-15T19:00:00Z
2013,11,1,1925,1925,0,2219,2247,-28,DL,2307,N332NW,JFK,SAT,218,1587,19,25,2013-11-01T23:00:00Z
2013,10,30,1236,1240,-4,1422,1425,-3,WN,137,N428WN,LGA,STL,143,888,12,40,2013-10-30T16:00:00Z
2013,7,23,NA,750,NA,NA,1041,NA,B6,1717,N635JB,LGA,TPA,NA,1010,7,50,2013-07-23T11:00:00Z
2013,3,25,1741,1730,11,2023,2046,-23,B6,359,N779JB,JFK,BUR,327,2465,17,30,2013-03-25T21:00:00Z
2013,10,1,925,930,-5,1025,1038,-13,B6,116,N373JB,JFK,SYR,44,209,9,30,2013-10-01T13:00:00Z
2013,10,9,1131,1128,3,1226,1230,-4,B6,2380,N283JB,EWR,BOS,39,200,11,28,2013-10-09T15:00:00Z
2013,10,27,806,807,-1,1057,1057,0,UA,1154,N33284,EWR,TPA,142,997,8,7,2013-10-27T12:00:00Z
2013,3,13,1500,1500,0,1806,1801,5,DL,2181,N637DL,LGA,MCO,149,950,15,0,2013-03-13T19:00:00Z
2013,8,2,1930,1930,0,2232,2239,-7,DL,1854,N378NW,LGA,FLL,148,1076,19,30,2013-08-02T23:00:00Z
2013,8,12,757,800,-3,1006,1016,-10,DL,2457,N352NB,LGA,MSY,160,1183,8,0,2013-08-12T12:00:00Z
2013,3,10,631,630,1,820,833,-13,US,1019,N455UW,EWR,CLT,78,529,6,30,2013-03-10T10:00:00Z
2013,10,29,1604,1612,-8,1828,1820,8,EV,4352,N15980,EWR,CVG,101,569,16,12,2013-10-29T20:00:00Z
2013,2,1,628,630,-2,930,927,3,B6,71,N729JB,JFK,TPA,162,1005,6,30,2013-02-01T11:00:00Z
2013,12,8,947,953,-6,1239,1256,-17,B6,5,N634JB,EWR,FLL,160,1065,9,53,2013-12-08T14:00:00Z
2013,10,15,712,659,13,938,955,-17,UA,537,N488UA,EWR,PBI,130,1023,6,59,2013-10-15T10:00:00Z
2013,2,14,1957,1815,102,2131,1958,93,9E,4019,N8913A,JFK,RIC,58,288,18,15,2013-02-14T23:00:00Z
2013,6,24,944,945,-1,1055,1120,-25,WN,2431,N219WN,LGA,MDW,102,725,9,45,2013-06-24T13:00:00Z
2013,11,5,734,742,-8,915,924,-9,EV,4125,N13955,EWR,GSO,73,445,7,42,2013-11-05T12:00:00Z
2013,4,7,813,815,-2,948,1008,-20,9E,3521,N909XJ,JFK,ORD,122,740,8,15,2013-04-07T12:00:00Z
2013,8,24,1232,1225,7,1420,1435,-15,WN,1014,N458WN,EWR,DEN,208,1605,12,25,2013-08-24T16:00:00Z
2013,11,12,800,743,17,1303,1230,33,UA,1216,N34460,EWR,SJU,204,1608,7,43,2013-11-12T12:00:00Z
2013,2,17,653,655,-2,955,1029,-34,DL,1415,N647DL,JFK,SLC,280,1990,6,55,2013-02-17T11:00:00Z
